카테고리,제목,가격,판매상태,판매자등급,escrow,판매중,작성자,작성일자,URL,article_id
여성패션_의류,포유온 시에 sie meave 셔링 슬리브리스,"75,000",SALE,중고나라 회원,False,True,두비두빱바,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895712,1107895712
여성패션_의류,"(여66) 라코스테 폴로 헤지스 빈폴 셔츠,카라티셔츠","33,000",SALE,중고나라 회원,False,True,963king,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895704,1107895704
여성패션_의류,"66~77 여름 옷, 원피스 옷장정리","2,000",SALE,중고나라 회원,False,True,sparrow068,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895695,1107895695
여성패션_의류,백화점의류 새상품외 처분해요(원피스류 티셔츠 바지 점퍼 자켓,"24,000",ESCROW,본인인증 회원,True,True,리본사랑짱,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895653,1107895653
여성패션_의류,올리브데올리브 여성 린넨 화이트 반바지,"10,000",SALE,인증+안전거래 회원,False,True,슈퍼스타마카롱,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895645,1107895645
여성패션_의류,코스 cos 네오프렌 맨투맨,"40,000",ESCROW,인증+안전거래 회원,True,True,잭끄,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895595,1107895595
여성패션_의류,"(여성55) 빈폴 폴로 라코스테 헤지스 셔츠,카라티셔츠","29,000",SALE,중고나라 회원,False,True,963king,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895578,1107895578
여성패션_의류,지고트 여성 핑크 주름 원피스,"30,000",SALE,인증+안전거래 회원,False,True,슈퍼스타마카롱,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895564,1107895564
여성패션_의류,자라 멜빵스커트 서스펜더치마 원피스 13-14사이즈(S),"15,000",SALE,중고나라 회원,False,True,laverder,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895560,1107895560
여성패션_의류,빅뱅 전사 굿즈 야구 점퍼 100,"80,000",SALE,중고나라 회원,False,True,선문스타1,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895523,1107895523
여성패션_의류,라인 여성 원피스,"20,000",SALE,인증+안전거래 회원,False,True,슈퍼스타마카롱,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895504,1107895504
여성패션_의류,빈폴 여성 베이직 테크니트 85,"20,000",SALE,인증+안전거래 회원,False,True,망고필터,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895491,1107895491
여성패션_의류,자라 플라워 나시가디건 세트 크롭니트셋업 XS,"29,000",SALE,중고나라 회원,False,True,laverder,2025-06-07,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107895485,1107895485
