카테고리,제목,가격,판매상태,판매자등급,escrow,판매중,작성자,작성일자,URL,article_id
골프_아이언/웨지/퍼터,"핑 G400 아이언 5~S 8개, AWT2.0lite-SR (경량스틸SR)","350,000",SALE,인증+안전거래 회원,False,True,이것저것팔아영,2025-06-04,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107592008,1107592008
골프_아이언/웨지/퍼터,핑 G410 아이언 5~S AWT2.0lite-R(경량스틸R),"400,000",SALE,인증+안전거래 회원,False,True,이것저것팔아영,2025-06-04,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107591999,1107591999
골프_아이언/웨지/퍼터,오딧세이 ai one 스퀘어2스퀘어 맥스,"420,000",ESCROW,중고나라 회원,True,True,edgejs8030,2025-06-04,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107590433,1107590433
골프_아이언/웨지/퍼터,스릭슨 z585 아이언   4-p 미야자키,"400,000",SOLD_OUT,본인인증 회원,False,False,zia father,2025-06-04,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107590243,1107590243
골프_아이언/웨지/퍼터,미즈노프로 S-3/S3 4-p 7i 판매(뉴다골120),"920,000",SALE,본인인증 회원,False,True,모아,2025-06-04,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107589609,1107589609
골프_아이언/웨지/퍼터,오딧세이 Ai-ONE ROSSIE 트리플트랙,"260,000",SALE,중고나라 회원,False,True,바부팅이12,2025-06-04,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107588877,1107588877
골프_아이언/웨지/퍼터,오딧세이7 스퀘어2스퀘어 퍼터 판매,"300,000",SOLD_OUT,중고나라 회원,False,False,또브욘,2025-06-04,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107586522,1107586522
골프_아이언/웨지/퍼터,ZEBRA AIT1 말렛퍼터 판매(가격인하),"350,000",SOLD_OUT,본인인증 회원,True,False,camangi,2025-06-04,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107586128,1107586128
골프_아이언/웨지/퍼터,캘러웨이 에이펙스 19 아이언 그라파이트 샤프트,"550,000",SOLD_OUT,중고나라 회원,False,False,옹알옹알쏘,2025-06-04,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107584908,1107584908
골프_아이언/웨지/퍼터,미즈노 프로 S3 아이언 2025년 7i (dg95 s200),"990,000",ESCROW,인증+안전거래 회원,True,True,스나이퍼79,2025-06-04,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107584812,1107584812
골프_아이언/웨지/퍼터,테일러메이드 P790아이언 팝니다,"800,000",SALE,중고나라 회원,False,True,진주13,2025-06-04,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107584642,1107584642
골프_아이언/웨지/퍼터,타이틀리스트 스카티카메론 B3 트리플블랙 한정판 퍼터,"740,000",ESCROW,인증+안전거래 회원,True,True,deniskim12,2025-06-04,https://cafe.naver.com/ArticleRead.nhn?clubid=10050146&articleid=1107583665,1107583665
